epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,2404.1,0.3554,0.22451,0.81126,0.97039,0.97011,0.99118,0.9189,0.44329,0.24944,0.80107,0.0087724,0.0087724,0.0087724
126,2423.75,0.35593,0.22656,0.80995,0.97026,0.96594,0.99043,0.91907,0.44284,0.25273,0.80041,0.0087625,0.0087625,0.0087625
127,2443.14,0.35503,0.22489,0.80871,0.981,0.95395,0.98979,0.91628,0.44445,0.25622,0.80065,0.0087526,0.0087526,0.0087526
128,2462.56,0.35523,0.22432,0.81093,0.97973,0.95418,0.98943,0.91747,0.44349,0.2578,0.79973,0.0087427,0.0087427,0.0087427
129,2481.99,0.35238,0.22215,0.80818,0.96525,0.96711,0.98928,0.91736,0.44177,0.2584,0.7993,0.0087328,0.0087328,0.0087328
130,2501.47,0.3486,0.22653,0.80878,0.96323,0.96711,0.98919,0.91963,0.44126,0.25933,0.79888,0.0087229,0.0087229,0.0087229
131,2521.14,0.35372,0.22354,0.80726,0.97642,0.95364,0.98932,0.92049,0.44123,0.25878,0.7993,0.008713,0.008713,0.008713
132,2540.5,0.35162,0.22418,0.81065,0.96391,0.96633,0.9891,0.91882,0.44072,0.2595,0.79912,0.0087031,0.0087031,0.0087031
133,2559.58,0.34965,0.22139,0.8093,0.9765,0.95702,0.98884,0.91818,0.44005,0.26135,0.79922,0.0086932,0.0086932,0.0086932
134,2578.87,0.35004,0.2221,0.81318,0.96309,0.96382,0.98879,0.91968,0.44079,0.26261,0.79924,0.0086833,0.0086833,0.0086833
135,2598.15,0.34934,0.21966,0.80849,0.9639,0.96609,0.98847,0.91748,0.44106,0.26276,0.79927,0.0086734,0.0086734,0.0086734
136,2618.09,0.34908,0.22084,0.80984,0.96294,0.96382,0.98835,0.91798,0.44022,0.26519,0.79932,0.0086635,0.0086635,0.0086635
137,2638.61,0.35016,0.22342,0.80877,0.96271,0.96382,0.98823,0.91936,0.44037,0.2654,0.7993,0.0086536,0.0086536,0.0086536
138,2658.58,0.34548,0.22236,0.80996,0.97266,0.95395,0.98802,0.92231,0.44128,0.26938,0.79948,0.0086437,0.0086437,0.0086437
139,2678.59,0.3502,0.21772,0.80348,0.97314,0.95345,0.98732,0.91934,0.44278,0.27327,0.79998,0.0086338,0.0086338,0.0086338
140,2698.4,0.34786,0.21829,0.8075,0.96659,0.95724,0.98673,0.91902,0.44506,0.27625,0.80052,0.0086239,0.0086239,0.0086239
141,2717.89,0.34872,0.21996,0.80664,0.96612,0.95724,0.98694,0.9194,0.44468,0.27621,0.80068,0.008614,0.008614,0.008614
142,2737.03,0.35021,0.21874,0.80641,0.96677,0.95724,0.98739,0.92139,0.44405,0.27601,0.80047,0.0086041,0.0086041,0.0086041
143,2757.19,0.34865,0.22212,0.81002,0.96675,0.95644,0.98751,0.92111,0.44391,0.27398,0.80026,0.0085942,0.0085942,0.0085942
144,2777.13,0.34626,0.22048,0.80549,0.97303,0.94958,0.98752,0.92041,0.444,0.27561,0.80055,0.0085843,0.0085843,0.0085843
145,2796.79,0.34868,0.21943,0.80966,0.97221,0.94737,0.98765,0.92168,0.44433,0.27524,0.80076,0.0085744,0.0085744,0.0085744
146,2815.92,0.3476,0.215,0.80678,0.96683,0.95066,0.98767,0.92018,0.4446,0.27301,0.80068,0.0085645,0.0085645,0.0085645
147,2835.04,0.34996,0.21722,0.81103,0.97236,0.94737,0.98793,0.92158,0.44443,0.27337,0.80081,0.0085546,0.0085546,0.0085546
148,2854.62,0.35102,0.22289,0.81102,0.97248,0.94737,0.98797,0.92026,0.44457,0.27423,0.80099,0.0085447,0.0085447,0.0085447
149,2874.77,0.34385,0.21621,0.81004,0.973,0.94737,0.98804,0.92113,0.44422,0.27479,0.80077,0.0085348,0.0085348,0.0085348
150,2894.85,0.34418,0.21683,0.80928,0.97578,0.94737,0.9883,0.92214,0.44417,0.27573,0.8005,0.0085249,0.0085249,0.0085249
151,2914.26,0.34798,0.22122,0.80791,0.97537,0.94737,0.98823,0.92004,0.44503,0.27448,0.80087,0.008515,0.008515,0.008515
152,2933.56,0.34273,0.2154,0.80605,0.96987,0.95312,0.98831,0.91834,0.44555,0.27547,0.80104,0.0085051,0.0085051,0.0085051
153,2953.75,0.34226,0.2184,0.8071,0.96975,0.95395,0.98838,0.91925,0.44547,0.27587,0.80082,0.0084952,0.0084952,0.0084952
154,2974.34,0.3434,0.21923,0.80904,0.96926,0.95395,0.98833,0.91814,0.4452,0.27645,0.80068,0.0084853,0.0084853,0.0084853
155,2995.31,0.34213,0.21814,0.80725,0.96916,0.95395,0.98839,0.91804,0.44469,0.27625,0.80058,0.0084754,0.0084754,0.0084754
156,3016.29,0.3409,0.21307,0.80157,0.96908,0.95395,0.98835,0.91768,0.44459,0.27724,0.80064,0.0084655,0.0084655,0.0084655
157,3036.77,0.34425,0.21616,0.80746,0.97729,0.94737,0.9882,0.91849,0.44466,0.27619,0.8006,0.0084556,0.0084556,0.0084556
158,3057.15,0.33784,0.2136,0.80305,0.96921,0.95395,0.98843,0.91817,0.44447,0.27604,0.80047,0.0084457,0.0084457,0.0084457
159,3077.66,0.34016,0.21386,0.8048,0.96945,0.95395,0.98833,0.91748,0.44352,0.27458,0.80053,0.0084358,0.0084358,0.0084358
160,3097.59,0.34321,0.21763,0.80647,0.97647,0.94737,0.98838,0.91855,0.44316,0.27416,0.80052,0.0084259,0.0084259,0.0084259
161,3117.48,0.34042,0.216,0.80753,0.96997,0.95633,0.98827,0.9191,0.44324,0.27449,0.80082,0.008416,0.008416,0.008416
